worker_name,hire_name,hire_height,hire_width,is_cnc,trade_code,tool_operation_id,oper_group_id,num,worker_encoded,material,h_name_freq,h_width_freq,h_height_freq,material_freq,tool_operation_id_encoded,oper_group_id_encoded,trade_code_encoded
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,230,0,0,1367,21,35,28,2,ПОКОВКА КРУГЛАЯ 0 230,0.06386508155930329,0.49018523638374345,0.014929499585291679,0.009676527508985348,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,280,0,0,1367,21,24,4,2,ПОКОВКА КРУГЛАЯ 0 280,0.06386508155930329,0.49018523638374345,0.0035941387890517005,0.0035941387890517005,0.5407331975560081,0.8571428572456827,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1367,21,35,3,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,300,0,0,1383,555,90,14,2,ПОКОВКА КРУГЛАЯ 0 300,0.06386508155930329,0.49018523638374345,0.012164777439867294,0.0024882499308819463,2.0558923204231108,2.044540050100237,1.5268169988604148
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,260,0,0,1367,21,35,74,2,ПОКОВКА КРУГЛАЯ 0 260,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.006358860934476085,0.5407331975560081,1.3044059560481984,0.5812154696132596
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,230,0,1,1368,35,67,15,2,ПОКОВКА КРУГЛАЯ 0 230,0.06386508155930329,0.49018523638374345,0.014929499585291679,0.009676527508985348,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,230,0,0,1368,35,67,52,2,ПОКОВКА КРУГЛАЯ 0 230,0.06386508155930329,0.49018523638374345,0.014929499585291679,0.009676527508985348,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,220,0,0,1498,39,83,8,2,ПОКОВКА КРУГЛАЯ 0 220,0.06386508155930329,0.49018523638374345,0.003870611003594139,0.0035941387890517005,2.026878900402192,2.0287040924179824,2.026878900402192
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,280,0,0,1368,35,67,21,2,ПОКОВКА КРУГЛАЯ 0 280,0.06386508155930329,0.49018523638374345,0.0035941387890517005,0.0035941387890517005,3.6575028636884306,2.036466308760698,3.671728971962617
Бригада Пасютина,ПОКОВКА КРУГЛАЯ,320,0,0,1368,35,67,1,2,ПОКОВКА КРУГЛАЯ 0 320,0.06386508155930329,0.49018523638374345,0.007188277578103401,0.007188277578103401,3.6575028636884306,2.036466308760698,3.671728971962617
